a : -901.0000, 0 -> 1
b : 953.0000, 0 -> 5
c : -57.0000, 0 -> 0
a : -605.0000, 1 -> 4
b : 418.0000, 1 -> 2
c : -528.0000, 1 -> 2
a : -137.0000, 2 -> 4
b : 779.0000, 2 -> 1
c : 614.0000, 2 -> 1
a : 638.0000, 3 -> 5
b : 154.0000, 3 -> 5
c : 91.0000, 3 -> 4
a : 562.0000, 4 -> 1
b : 79.0000, 4 -> 0
c : -52.0000, 4 -> 3
a : -415.0000, 5 -> 0
b : 393.0000, 5 -> 2
c : -834.0000, 5 -> 3
b : -672.0000, 0 -> 4
a : -138.0000, 1 -> 3
b : 405.0000, 2 -> 0
c : 42.0000, 3 -> 2
b : 429.0000, 4 -> 4
b : 492.0000, 5 -> 4
