a : -349.0000, 0 -> 5
b : 315.0000, 0 -> 2
c : -534.0000, 0 -> 5
d : 118.0000, 0 -> 1
a : 783.0000, 1 -> 5
b : -901.0000, 1 -> 4
c : 738.0000, 1 -> 3
d : -423.0000, 1 -> 1
a : 352.0000, 2 -> 3
b : -562.0000, 2 -> 5
c : 241.0000, 2 -> 4
d : 354.0000, 2 -> 0
a : 193.0000, 3 -> 0
b : 71.0000, 3 -> 4
c : 710.0000, 3 -> 0
d : -628.0000, 3 -> 0
a : -463.0000, 4 -> 2
b : 107.0000, 4 -> 1
c : -509.0000, 4 -> 5
d : 734.0000, 4 -> 4
a : -312.0000, 5 -> 2
b : 399.0000, 5 -> 3
c : 358.0000, 5 -> 3
d : -692.0000, 5 -> 4
b : -115.0000, 0 -> 5
b : -650.0000, 0 -> 0
b : 597.0000, 1 -> 5
d : -653.0000, 1 -> 2
c : -870.0000, 2 -> 5
d : 292.0000, 2 -> 3
d : 333.0000, 3 -> 3
d : 652.0000, 3 -> 5
b : 714.0000, 4 -> 3
d : -186.0000, 4 -> 2
a : -10.0000, 5 -> 0
b : -769.0000, 5 -> 0
