a : 553.0000, 0 -> 2
b : -1000.0000, 0 -> 0
c : 727.0000, 0 -> 3
d : -307.0000, 0 -> 3
a : -228.0000, 1 -> 2
b : -508.0000, 1 -> 3
c : 642.0000, 1 -> 2
d : -670.0000, 1 -> 2
a : -853.0000, 2 -> 2
b : 28.0000, 2 -> 1
c : -19.0000, 2 -> 3
d : -856.0000, 2 -> 1
a : -824.0000, 3 -> 2
b : -820.0000, 3 -> 3
c : 881.0000, 3 -> 2
d : 866.0000, 3 -> 2
d : 995.0000, 0 -> 1
a : -927.0000, 0 -> 1
a : -886.0000, 1 -> 0
c : 588.0000, 1 -> 1
c : -586.0000, 2 -> 2
c : 557.0000, 2 -> 0
c : 95.0000, 3 -> 3
c : 771.0000, 3 -> 0
