a : -416.0000, 0 -> 2
b : 327.0000, 0 -> 5
c : -893.0000, 0 -> 5
a : -816.0000, 1 -> 6
b : 657.0000, 1 -> 4
c : 789.0000, 1 -> 3
a : 848.0000, 2 -> 5
b : -508.0000, 2 -> 1
c : -466.0000, 2 -> 3
a : 945.0000, 3 -> 5
b : 518.0000, 3 -> 1
c : 663.0000, 3 -> 0
a : 308.0000, 4 -> 0
b : 768.0000, 4 -> 2
c : -104.0000, 4 -> 7
a : 890.0000, 5 -> 4
b : 106.0000, 5 -> 3
c : 846.0000, 5 -> 4
a : 255.0000, 6 -> 0
b : -992.0000, 6 -> 7
c : 672.0000, 6 -> 6
a : 820.0000, 7 -> 7
b : -288.0000, 7 -> 4
c : -167.0000, 7 -> 5
b : 524.0000, 0 -> 0
a : -438.0000, 1 -> 3
c : 225.0000, 2 -> 2
c : -589.0000, 3 -> 6
a : 874.0000, 4 -> 4
a : -527.0000, 5 -> 6
c : -417.0000, 6 -> 7
a : -928.0000, 7 -> 5
