a : -104.0000, 0 -> 3
b : 951.0000, 0 -> 5
c : 950.0000, 0 -> 1
d : 619.0000, 0 -> 2
a : -786.0000, 1 -> 4
b : 599.0000, 1 -> 5
c : 562.0000, 1 -> 4
d : 731.0000, 1 -> 3
a : 486.0000, 2 -> 2
b : 36.0000, 2 -> 4
c : 283.0000, 2 -> 1
d : 495.0000, 2 -> 0
a : -275.0000, 3 -> 5
b : 321.0000, 3 -> 6
c : -926.0000, 3 -> 3
d : -601.0000, 3 -> 4
a : 255.0000, 4 -> 4
b : -999.0000, 4 -> 1
c : -603.0000, 4 -> 6
d : -108.0000, 4 -> 4
a : 354.0000, 5 -> 0
b : 162.0000, 5 -> 6
c : -168.0000, 5 -> 4
d : 306.0000, 5 -> 5
a : 547.0000, 6 -> 0
b : 977.0000, 6 -> 0
c : -6.0000, 6 -> 6
d : -249.0000, 6 -> 6
c : -105.0000, 0 -> 3
c : 215.0000, 0 -> 5
d : -170.0000, 1 -> 6
b : 720.0000, 1 -> 2
d : 86.0000, 2 -> 1
d : -966.0000, 2 -> 4
d : 482.0000, 3 -> 3
b : -403.0000, 3 -> 4
c : -26.0000, 4 -> 4
b : -163.0000, 4 -> 6
d : -585.0000, 5 -> 4
b : 267.0000, 5 -> 5
d : -658.0000, 6 -> 1
c : 440.0000, 6 -> 1
