a : 187.0000, 0 -> 2
b : -60.0000, 0 -> 2
c : -922.0000, 0 -> 4
d : -867.0000, 0 -> 6
a : 574.0000, 1 -> 0
b : 147.0000, 1 -> 6
c : 879.0000, 1 -> 1
d : 395.0000, 1 -> 0
a : -811.0000, 2 -> 5
b : -885.0000, 2 -> 5
c : 1.0000, 2 -> 2
d : 426.0000, 2 -> 0
a : -296.0000, 3 -> 2
b : -286.0000, 3 -> 1
c : 598.0000, 3 -> 2
d : -165.0000, 3 -> 5
a : 335.0000, 4 -> 5
b : 415.0000, 4 -> 0
c : -952.0000, 4 -> 0
d : -696.0000, 4 -> 0
a : 725.0000, 5 -> 2
b : -456.0000, 5 -> 2
c : 335.0000, 5 -> 3
d : 22.0000, 5 -> 1
a : 523.0000, 6 -> 0
b : 166.0000, 6 -> 0
c : -976.0000, 6 -> 0
d : 777.0000, 6 -> 1
b : 941.0000, 0 -> 6
c : -320.0000, 0 -> 5
b : 437.0000, 1 -> 4
a : 66.0000, 1 -> 1
a : -921.0000, 2 -> 6
b : 836.0000, 2 -> 6
b : -711.0000, 3 -> 3
d : -478.0000, 3 -> 1
a : 66.0000, 4 -> 0
b : -541.0000, 4 -> 3
b : 470.0000, 5 -> 5
d : 49.0000, 5 -> 3
b : 120.0000, 6 -> 4
a : 132.0000, 6 -> 3
