a : 783.0000, 0 -> 4
b : -664.0000, 0 -> 0
c : 540.0000, 0 -> 3
a : 990.0000, 1 -> 3
b : 783.0000, 1 -> 2
c : 10.0000, 1 -> 6
a : 167.0000, 2 -> 5
b : 850.0000, 2 -> 3
c : -314.0000, 2 -> 1
a : 985.0000, 3 -> 0
b : -249.0000, 3 -> 0
c : 282.0000, 3 -> 5
a : 873.0000, 4 -> 0
b : -543.0000, 4 -> 5
c : 54.0000, 4 -> 2
a : 641.0000, 5 -> 2
b : -298.0000, 5 -> 2
c : 163.0000, 5 -> 4
a : -43.0000, 6 -> 5
b : 422.0000, 6 -> 5
c : 695.0000, 6 -> 6
c : 510.0000, 0 -> 0
c : -110.0000, 1 -> 3
b : -677.0000, 2 -> 1
b : -323.0000, 3 -> 5
b : -710.0000, 4 -> 3
a : 772.0000, 5 -> 1
a : -487.0000, 6 -> 2
