a : 652.0000, 0 -> 1
b : -126.0000, 0 -> 0
c : 993.0000, 0 -> 3
a : 354.0000, 1 -> 3
b : -221.0000, 1 -> 4
c : -562.0000, 1 -> 1
a : -775.0000, 2 -> 4
b : 864.0000, 2 -> 6
c : -906.0000, 2 -> 3
a : 90.0000, 3 -> 3
b : 988.0000, 3 -> 4
c : 695.0000, 3 -> 5
a : 882.0000, 4 -> 0
b : 932.0000, 4 -> 7
c : 704.0000, 4 -> 0
a : -442.0000, 5 -> 5
b : 596.0000, 5 -> 3
c : -82.0000, 5 -> 5
a : -33.0000, 6 -> 6
b : 0.0000, 6 -> 4
c : 752.0000, 6 -> 1
a : -196.0000, 7 -> 0
b : 477.0000, 7 -> 7
c : -58.0000, 7 -> 4
a : 319.0000, 0 -> 5
b : 836.0000, 1 -> 0
b : 584.0000, 2 -> 7
a : 872.0000, 3 -> 2
c : -932.0000, 4 -> 7
b : -303.0000, 5 -> 1
c : 116.0000, 6 -> 4
a : 317.0000, 7 -> 6
