a : -231.0000, 0 -> 1
b : -27.0000, 0 -> 7
c : 762.0000, 0 -> 2
d : -652.0000, 0 -> 4
a : 720.0000, 1 -> 1
b : -290.0000, 1 -> 2
c : 306.0000, 1 -> 6
d : 853.0000, 1 -> 3
a : 741.0000, 2 -> 1
b : 516.0000, 2 -> 4
c : 656.0000, 2 -> 4
d : -232.0000, 2 -> 6
a : -892.0000, 3 -> 4
b : -912.0000, 3 -> 6
c : 180.0000, 3 -> 7
d : -905.0000, 3 -> 4
a : 742.0000, 4 -> 2
b : -521.0000, 4 -> 4
c : 417.0000, 4 -> 4
d : -313.0000, 4 -> 7
a : 715.0000, 5 -> 4
b : -572.0000, 5 -> 0
c : 156.0000, 5 -> 0
d : 395.0000, 5 -> 3
a : -210.0000, 6 -> 3
b : -842.0000, 6 -> 1
c : 809.0000, 6 -> 6
d : -591.0000, 6 -> 0
a : 750.0000, 7 -> 2
b : -131.0000, 7 -> 7
c : 691.0000, 7 -> 0
d : -142.0000, 7 -> 2
c : -862.0000, 0 -> 5
a : 965.0000, 0 -> 3
b : 690.0000, 1 -> 1
d : -524.0000, 1 -> 4
b : 668.0000, 2 -> 3
d : -496.0000, 2 -> 4
b : 510.0000, 3 -> 1
c : -156.0000, 3 -> 0
d : 935.0000, 4 -> 5
a : 702.0000, 4 -> 3
c : -199.0000, 5 -> 4
d : -99.0000, 5 -> 6
b : -515.0000, 6 -> 4
d : 75.0000, 6 -> 7
c : -677.0000, 7 -> 7
a : 37.0000, 7 -> 0
