a : 480.0000, 0 -> 4
b : -295.0000, 0 -> 0
c : -29.0000, 0 -> 2
d : 24.0000, 0 -> 3
a : 343.0000, 1 -> 4
b : -667.0000, 1 -> 0
c : 353.0000, 1 -> 1
d : 307.0000, 1 -> 4
a : 959.0000, 2 -> 0
b : 310.0000, 2 -> 1
c : -127.0000, 2 -> 1
d : -515.0000, 2 -> 4
a : 212.0000, 3 -> 2
b : 674.0000, 3 -> 0
c : -174.0000, 3 -> 0
d : 313.0000, 3 -> 2
a : 769.0000, 4 -> 4
b : -852.0000, 4 -> 1
c : -207.0000, 4 -> 3
d : 404.0000, 4 -> 0
c : -609.0000, 0 -> 3
b : 838.0000, 0 -> 3
c : -656.0000, 1 -> 4
c : -690.0000, 1 -> 3
c : -72.0000, 2 -> 0
a : 344.0000, 2 -> 1
b : 311.0000, 3 -> 4
b : -436.0000, 3 -> 1
c : 790.0000, 4 -> 1
d : 401.0000, 4 -> 4
