a : -360.0000, 0 -> 2
b : -815.0000, 0 -> 0
c : 634.0000, 0 -> 1
d : 868.0000, 0 -> 0
a : -874.0000, 1 -> 0
b : -821.0000, 1 -> 2
c : 982.0000, 1 -> 3
d : -727.0000, 1 -> 1
a : 96.0000, 2 -> 1
b : -487.0000, 2 -> 3
c : 158.0000, 2 -> 0
d : 420.0000, 2 -> 2
a : -152.0000, 3 -> 3
b : -548.0000, 3 -> 5
c : -116.0000, 3 -> 5
d : 585.0000, 3 -> 3
a : -296.0000, 4 -> 3
b : -803.0000, 4 -> 1
c : -95.0000, 4 -> 1
d : 249.0000, 4 -> 2
a : 376.0000, 5 -> 5
b : -367.0000, 5 -> 4
c : 383.0000, 5 -> 4
d : -788.0000, 5 -> 0
c : -183.0000, 0 -> 3
a : 785.0000, 0 -> 4
d : -285.0000, 1 -> 5
a : 804.0000, 1 -> 5
b : -728.0000, 2 -> 5
c : 953.0000, 2 -> 1
c : -51.0000, 3 -> 3
b : -234.0000, 3 -> 3
a : -477.0000, 4 -> 1
b : 592.0000, 4 -> 4
a : -264.0000, 5 -> 2
a : -529.0000, 5 -> 3
