a : 920.0000, 0 -> 4
b : -145.0000, 0 -> 6
c : -399.0000, 0 -> 0
a : -136.0000, 1 -> 4
b : -74.0000, 1 -> 6
c : 370.0000, 1 -> 1
a : 52.0000, 2 -> 3
b : 892.0000, 2 -> 0
c : -174.0000, 2 -> 5
a : 742.0000, 3 -> 3
b : -204.0000, 3 -> 6
c : -698.0000, 3 -> 1
a : 717.0000, 4 -> 7
b : -343.0000, 4 -> 1
c : 651.0000, 4 -> 3
a : 211.0000, 5 -> 0
b : 137.0000, 5 -> 5
c : 985.0000, 5 -> 1
a : -376.0000, 6 -> 4
b : -98.0000, 6 -> 1
c : 725.0000, 6 -> 5
a : 725.0000, 7 -> 4
b : -60.0000, 7 -> 6
c : -542.0000, 7 -> 0
b : -245.0000, 0 -> 1
c : 955.0000, 1 -> 6
a : -992.0000, 2 -> 2
c : 477.0000, 3 -> 3
a : -663.0000, 4 -> 5
c : 302.0000, 5 -> 3
b : 203.0000, 6 -> 6
b : 945.0000, 7 -> 1
b : 913.0000, 7 -> 2
