a : 142.0000, 0 -> 3
b : -594.0000, 0 -> 7
c : 716.0000, 0 -> 4
d : -802.0000, 0 -> 5
a : 93.0000, 1 -> 1
b : 864.0000, 1 -> 0
c : -201.0000, 1 -> 4
d : -921.0000, 1 -> 3
a : 361.0000, 2 -> 6
b : 152.0000, 2 -> 0
c : 903.0000, 2 -> 6
d : 667.0000, 2 -> 7
a : 950.0000, 3 -> 1
b : -667.0000, 3 -> 4
c : 909.0000, 3 -> 7
d : 456.0000, 3 -> 1
a : -739.0000, 4 -> 6
b : -523.0000, 4 -> 1
c : 737.0000, 4 -> 3
d : 333.0000, 4 -> 7
a : -938.0000, 5 -> 5
b : -916.0000, 5 -> 5
c : 463.0000, 5 -> 7
d : 761.0000, 5 -> 1
a : 2.0000, 6 -> 1
b : 719.0000, 6 -> 0
c : 746.0000, 6 -> 0
d : -713.0000, 6 -> 0
a : -3.0000, 7 -> 2
b : -896.0000, 7 -> 6
c : 284.0000, 7 -> 5
d : 801.0000, 7 -> 0
c : -818.0000, 0 -> 1
b : -301.0000, 0 -> 1
c : -350.0000, 1 -> 5
d : -458.0000, 1 -> 1
c : -579.0000, 2 -> 3
b : -702.0000, 2 -> 3
a : 453.0000, 3 -> 6
d : -716.0000, 3 -> 2
d : 412.0000, 4 -> 1
d : 18.0000, 4 -> 3
d : 540.0000, 5 -> 6
d : 508.0000, 5 -> 0
c : -647.0000, 6 -> 1
c : 24.0000, 6 -> 5
a : -407.0000, 7 -> 7
a : 776.0000, 7 -> 1
