a : -460.0000, 0 -> 0
b : 387.0000, 0 -> 0
a : 244.0000, 1 -> 6
b : -746.0000, 1 -> 2
a : -484.0000, 2 -> 3
b : -942.0000, 2 -> 3
a : 48.0000, 3 -> 2
b : -937.0000, 3 -> 4
a : 916.0000, 4 -> 6
b : 464.0000, 4 -> 5
a : -559.0000, 5 -> 6
b : -631.0000, 5 -> 0
a : -682.0000, 6 -> 0
b : -144.0000, 6 -> 5
a : 689.0000, 0 -> 5
a : 454.0000, 1 -> 5
a : -355.0000, 2 -> 4
b : 762.0000, 3 -> 5
b : 283.0000, 4 -> 0
b : 154.0000, 5 -> 5
a : 769.0000, 6 -> 5
a : 786.0000, 5 -> 4
a : -511.0000, 0 -> 2
b : -280.0000, 3 -> 1
