a : -152.0000, 0 -> 1
b : -986.0000, 0 -> 2
c : 485.0000, 0 -> 2
d : 50.0000, 0 -> 0
a : 974.0000, 1 -> 3
b : 961.0000, 1 -> 3
c : -998.0000, 1 -> 2
d : 130.0000, 1 -> 2
a : 323.0000, 2 -> 2
b : 71.0000, 2 -> 2
c : -793.0000, 2 -> 0
d : 631.0000, 2 -> 2
a : 912.0000, 3 -> 2
b : 649.0000, 3 -> 1
c : 158.0000, 3 -> 0
d : -821.0000, 3 -> 1
a : -125.0000, 0 -> 0
b : 318.0000, 0 -> 1
c : 480.0000, 1 -> 1
d : 554.0000, 1 -> 3
d : -628.0000, 2 -> 1
c : 7.0000, 2 -> 2
d : -347.0000, 3 -> 0
a : -533.0000, 3 -> 3
