a : 141.0000, 0 -> 1
b : -586.0000, 0 -> 2
c : 986.0000, 0 -> 5
d : 220.0000, 0 -> 0
a : -780.0000, 1 -> 2
b : -369.0000, 1 -> 5
c : -763.0000, 1 -> 5
d : -309.0000, 1 -> 1
a : 662.0000, 2 -> 2
b : -203.0000, 2 -> 3
c : 780.0000, 2 -> 0
d : -657.0000, 2 -> 1
a : 985.0000, 3 -> 2
b : -441.0000, 3 -> 2
c : -617.0000, 3 -> 5
d : -970.0000, 3 -> 5
a : 730.0000, 4 -> 3
b : 372.0000, 4 -> 0
c : -619.0000, 4 -> 4
d : -867.0000, 4 -> 5
a : -478.0000, 5 -> 5
b : -277.0000, 5 -> 1
c : -149.0000, 5 -> 4
d : 188.0000, 5 -> 2
d : -153.0000, 0 -> 5
d : 584.0000, 0 -> 3
b : 907.0000, 1 -> 1
c : -783.0000, 1 -> 3
c : -212.0000, 2 -> 3
a : 158.0000, 2 -> 4
b : -877.0000, 3 -> 4
a : -794.0000, 3 -> 3
d : -129.0000, 4 -> 2
c : 413.0000, 4 -> 3
b : 492.0000, 5 -> 5
b : 399.0000, 5 -> 0
