a : -620.0000, 0 -> 3
b : -901.0000, 0 -> 1
c : -508.0000, 0 -> 2
a : -449.0000, 1 -> 4
b : -590.0000, 1 -> 1
c : 168.0000, 1 -> 2
a : 214.0000, 2 -> 1
b : 984.0000, 2 -> 5
c : 569.0000, 2 -> 2
a : 822.0000, 3 -> 5
b : -246.0000, 3 -> 3
c : -329.0000, 3 -> 2
a : -227.0000, 4 -> 3
b : -20.0000, 4 -> 3
c : -966.0000, 4 -> 3
a : -390.0000, 5 -> 2
b : 638.0000, 5 -> 0
c : -737.0000, 5 -> 2
c : 814.0000, 0 -> 4
b : -904.0000, 1 -> 5
c : -457.0000, 2 -> 1
c : -138.0000, 3 -> 4
c : 868.0000, 4 -> 0
b : 160.0000, 5 -> 2
