a : 71.0000, 0 -> 3
b : -126.0000, 0 -> 6
a : -649.0000, 1 -> 7
b : -684.0000, 1 -> 1
a : -584.0000, 2 -> 6
b : 117.0000, 2 -> 4
a : 992.0000, 3 -> 4
b : -315.0000, 3 -> 0
a : 877.0000, 4 -> 5
b : 135.0000, 4 -> 6
a : 962.0000, 5 -> 3
b : -947.0000, 5 -> 5
a : -286.0000, 6 -> 3
b : -324.0000, 6 -> 7
a : 608.0000, 7 -> 1
b : 885.0000, 7 -> 1
b : 407.0000, 0 -> 1
a : 74.0000, 1 -> 4
b : -760.0000, 2 -> 5
b : -404.0000, 3 -> 6
b : -540.0000, 4 -> 4
b : 709.0000, 5 -> 6
a : 865.0000, 6 -> 5
a : 42.0000, 7 -> 6
b : 262.0000, 1 -> 2
