a : -65.0000, 0 -> 3
b : 56.0000, 0 -> 1
c : -360.0000, 0 -> 1
a : -610.0000, 1 -> 7
b : 931.0000, 1 -> 7
c : 890.0000, 1 -> 6
a : -216.0000, 2 -> 7
b : -85.0000, 2 -> 4
c : 249.0000, 2 -> 2
a : 383.0000, 3 -> 1
b : -143.0000, 3 -> 5
c : -927.0000, 3 -> 5
a : -446.0000, 4 -> 2
b : -501.0000, 4 -> 2
c : 463.0000, 4 -> 7
a : -296.0000, 5 -> 1
b : 736.0000, 5 -> 5
c : 7.0000, 5 -> 1
a : -329.0000, 6 -> 7
b : -722.0000, 6 -> 4
c : -700.0000, 6 -> 4
a : -134.0000, 7 -> 5
b : 822.0000, 7 -> 1
c : 376.0000, 7 -> 4
a : 349.0000, 0 -> 0
c : 273.0000, 1 -> 3
a : 593.0000, 2 -> 1
c : 346.0000, 3 -> 1
b : 592.0000, 4 -> 4
b : -602.0000, 5 -> 6
c : -501.0000, 6 -> 6
a : 993.0000, 7 -> 3
