a : 471.0000, 0 -> 6
b : 37.0000, 0 -> 1
c : 982.0000, 0 -> 2
a : 122.0000, 1 -> 4
b : 243.0000, 1 -> 1
c : -669.0000, 1 -> 3
a : -563.0000, 2 -> 0
b : -779.0000, 2 -> 4
c : -999.0000, 2 -> 0
a : 597.0000, 3 -> 4
b : 695.0000, 3 -> 2
c : -30.0000, 3 -> 6
a : -82.0000, 4 -> 0
b : 178.0000, 4 -> 2
c : -214.0000, 4 -> 6
a : 339.0000, 5 -> 1
b : 906.0000, 5 -> 5
c : -861.0000, 5 -> 3
a : -379.0000, 6 -> 4
b : -671.0000, 6 -> 0
c : -410.0000, 6 -> 0
c : 888.0000, 0 -> 1
a : -78.0000, 1 -> 2
c : -361.0000, 2 -> 4
c : 15.0000, 3 -> 1
b : -172.0000, 4 -> 4
a : 183.0000, 5 -> 3
a : -834.0000, 6 -> 2
c : -424.0000, 2 -> 5
