a : -499.0000, 0 -> 3
b : -306.0000, 0 -> 0
c : -499.0000, 0 -> 3
a : 991.0000, 1 -> 5
b : -659.0000, 1 -> 4
c : 512.0000, 1 -> 1
a : 540.0000, 2 -> 2
b : -140.0000, 2 -> 5
c : -651.0000, 2 -> 1
a : 509.0000, 3 -> 5
b : -402.0000, 3 -> 5
c : -534.0000, 3 -> 6
a : -52.0000, 4 -> 4
b : -981.0000, 4 -> 7
c : -718.0000, 4 -> 6
a : 535.0000, 5 -> 3
b : -933.0000, 5 -> 4
c : -360.0000, 5 -> 7
a : 309.0000, 6 -> 0
b : 849.0000, 6 -> 1
c : 498.0000, 6 -> 4
a : 351.0000, 7 -> 7
b : -765.0000, 7 -> 6
c : 682.0000, 7 -> 5
c : 268.0000, 0 -> 0
c : 982.0000, 1 -> 5
c : 440.0000, 2 -> 2
b : 578.0000, 3 -> 1
c : 885.0000, 4 -> 1
a : -861.0000, 5 -> 6
b : -771.0000, 6 -> 0
c : 262.0000, 7 -> 2
