a : -344.0000, 0 -> 1
b : 423.0000, 0 -> 5
c : 92.0000, 0 -> 4
a : 330.0000, 1 -> 1
b : -913.0000, 1 -> 2
c : 971.0000, 1 -> 1
a : 984.0000, 2 -> 0
b : 470.0000, 2 -> 3
c : 55.0000, 2 -> 4
a : 380.0000, 3 -> 0
b : 345.0000, 3 -> 1
c : -294.0000, 3 -> 1
a : -36.0000, 4 -> 4
b : -670.0000, 4 -> 1
c : 651.0000, 4 -> 0
a : 830.0000, 5 -> 5
b : 273.0000, 5 -> 5
c : 742.0000, 5 -> 4
c : 471.0000, 0 -> 1
b : -468.0000, 1 -> 5
a : -558.0000, 2 -> 1
b : 967.0000, 3 -> 5
c : 200.0000, 4 -> 2
a : -918.0000, 5 -> 2
