a : -544.0000, 0 -> 1
b : -640.0000, 0 -> 2
c : -596.0000, 0 -> 1
d : 862.0000, 0 -> 2
a : -273.0000, 1 -> 6
b : -139.0000, 1 -> 2
c : 192.0000, 1 -> 6
d : 202.0000, 1 -> 1
a : -72.0000, 2 -> 2
b : 151.0000, 2 -> 2
c : -61.0000, 2 -> 0
d : -784.0000, 2 -> 3
a : -947.0000, 3 -> 6
b : -667.0000, 3 -> 4
c : 88.0000, 3 -> 4
d : 117.0000, 3 -> 0
a : 81.0000, 4 -> 6
b : 855.0000, 4 -> 4
c : 325.0000, 4 -> 5
d : -906.0000, 4 -> 6
a : 597.0000, 5 -> 0
b : 593.0000, 5 -> 2
c : -146.0000, 5 -> 3
d : 247.0000, 5 -> 3
a : 367.0000, 6 -> 5
b : 324.0000, 6 -> 1
c : -481.0000, 6 -> 6
d : -508.0000, 6 -> 3
c : 553.0000, 0 -> 2
c : -837.0000, 0 -> 4
a : -226.0000, 1 -> 3
b : -241.0000, 1 -> 6
c : 816.0000, 2 -> 3
b : -259.0000, 2 -> 3
c : 661.0000, 3 -> 0
b : -190.0000, 3 -> 5
a : -643.0000, 4 -> 2
d : 589.0000, 4 -> 2
a : -924.0000, 5 -> 2
c : 415.0000, 5 -> 0
c : 232.0000, 6 -> 3
d : -87.0000, 6 -> 5
