a : -297.0000, 0 -> 5
b : 714.0000, 0 -> 1
c : -952.0000, 0 -> 2
a : -278.0000, 1 -> 3
b : -129.0000, 1 -> 0
c : 430.0000, 1 -> 4
a : 872.0000, 2 -> 2
b : 594.0000, 2 -> 2
c : 364.0000, 2 -> 5
a : 127.0000, 3 -> 3
b : 844.0000, 3 -> 4
c : -46.0000, 3 -> 0
a : -211.0000, 4 -> 1
b : -987.0000, 4 -> 4
c : 430.0000, 4 -> 1
a : -770.0000, 5 -> 1
b : -937.0000, 5 -> 1
c : 628.0000, 5 -> 3
c : 594.0000, 0 -> 3
a : 448.0000, 1 -> 1
b : -857.0000, 2 -> 1
b : -368.0000, 3 -> 5
a : 808.0000, 4 -> 5
b : -347.0000, 5 -> 2
