a : -328.0000, 0 -> 0
b : -52.0000, 0 -> 6
c : -981.0000, 0 -> 3
a : 755.0000, 1 -> 0
b : 830.0000, 1 -> 0
c : -59.0000, 1 -> 1
a : -794.0000, 2 -> 0
b : -110.0000, 2 -> 0
c : 466.0000, 2 -> 2
a : -704.0000, 3 -> 2
b : 150.0000, 3 -> 6
c : -308.0000, 3 -> 3
a : -190.0000, 4 -> 1
b : -728.0000, 4 -> 1
c : -25.0000, 4 -> 2
a : -836.0000, 5 -> 5
b : 127.0000, 5 -> 6
c : -87.0000, 5 -> 5
a : -490.0000, 6 -> 4
b : 64.0000, 6 -> 3
c : 349.0000, 6 -> 3
a : -594.0000, 0 -> 5
b : -463.0000, 1 -> 4
b : 963.0000, 2 -> 5
a : 317.0000, 3 -> 6
c : -150.0000, 4 -> 6
b : -471.0000, 5 -> 1
a : -348.0000, 6 -> 2
