a : -139.0000, 0 -> 3
b : -73.0000, 0 -> 4
c : 982.0000, 0 -> 3
a : -844.0000, 1 -> 4
b : -589.0000, 1 -> 3
c : -562.0000, 1 -> 1
a : 536.0000, 2 -> 1
b : -449.0000, 2 -> 1
c : -841.0000, 2 -> 5
a : 875.0000, 3 -> 2
b : 418.0000, 3 -> 5
c : -980.0000, 3 -> 1
a : -158.0000, 4 -> 5
b : 422.0000, 4 -> 1
c : -194.0000, 4 -> 5
a : 750.0000, 5 -> 2
b : 287.0000, 5 -> 3
c : 25.0000, 5 -> 5
a : 838.0000, 0 -> 4
a : 76.0000, 1 -> 3
a : -59.0000, 2 -> 5
c : -923.0000, 3 -> 3
a : 888.0000, 4 -> 0
a : 595.0000, 5 -> 4
