a : -460.0000, 0 -> 1
b : -854.0000, 0 -> 1
c : -308.0000, 0 -> 1
a : 240.0000, 1 -> 3
b : -461.0000, 1 -> 1
c : 906.0000, 1 -> 5
a : -316.0000, 2 -> 1
b : -781.0000, 2 -> 3
c : -161.0000, 2 -> 1
a : 898.0000, 3 -> 1
b : -97.0000, 3 -> 4
c : -976.0000, 3 -> 1
a : -63.0000, 4 -> 2
b : -629.0000, 4 -> 5
c : 75.0000, 4 -> 0
a : 953.0000, 5 -> 1
b : -419.0000, 5 -> 4
c : 368.0000, 5 -> 2
b : -501.0000, 0 -> 3
c : -155.0000, 1 -> 0
a : -519.0000, 2 -> 5
c : 807.0000, 3 -> 4
c : 421.0000, 4 -> 5
a : -783.0000, 5 -> 3
