a : -589.0000, 0 -> 6
b : 913.0000, 0 -> 6
a : -42.0000, 1 -> 2
b : -480.0000, 1 -> 4
a : -895.0000, 2 -> 5
b : -746.0000, 2 -> 2
a : -418.0000, 3 -> 1
b : 719.0000, 3 -> 4
a : 701.0000, 4 -> 4
b : 596.0000, 4 -> 4
a : -952.0000, 5 -> 3
b : 182.0000, 5 -> 4
a : -254.0000, 6 -> 4
b : 809.0000, 6 -> 2
a : 175.0000, 7 -> 0
b : 632.0000, 7 -> 3
b : -736.0000, 0 -> 7
b : 911.0000, 1 -> 5
b : 912.0000, 2 -> 6
b : 299.0000, 3 -> 1
a : 192.0000, 4 -> 0
a : 908.0000, 5 -> 6
b : -72.0000, 6 -> 7
b : 553.0000, 7 -> 5
