a : -63.0000, 0 -> 3
b : -139.0000, 0 -> 4
c : -881.0000, 0 -> 6
a : -320.0000, 1 -> 2
b : 893.0000, 1 -> 0
c : 147.0000, 1 -> 3
a : -188.0000, 2 -> 4
b : -714.0000, 2 -> 2
c : -26.0000, 2 -> 4
a : -114.0000, 3 -> 1
b : -755.0000, 3 -> 1
c : -6.0000, 3 -> 1
a : -427.0000, 4 -> 2
b : -24.0000, 4 -> 4
c : -520.0000, 4 -> 6
a : 168.0000, 5 -> 2
b : 1.0000, 5 -> 1
c : 854.0000, 5 -> 0
a : -959.0000, 6 -> 2
b : 74.0000, 6 -> 0
c : -194.0000, 6 -> 3
c : -791.0000, 0 -> 0
a : 348.0000, 1 -> 1
c : -90.0000, 2 -> 2
a : -258.0000, 3 -> 3
c : 768.0000, 4 -> 3
a : 256.0000, 5 -> 5
a : -427.0000, 6 -> 4
c : -997.0000, 6 -> 5
