a : 881.0000, 0 -> 2
b : 233.0000, 0 -> 3
c : 860.0000, 0 -> 1
d : 166.0000, 0 -> 1
a : 264.0000, 1 -> 0
b : -587.0000, 1 -> 3
c : 525.0000, 1 -> 2
d : 947.0000, 1 -> 0
a : -659.0000, 2 -> 1
b : 101.0000, 2 -> 2
c : -659.0000, 2 -> 3
d : -139.0000, 2 -> 3
a : -665.0000, 3 -> 2
b : -276.0000, 3 -> 0
c : -855.0000, 3 -> 3
d : 30.0000, 3 -> 2
d : 150.0000, 0 -> 0
b : 412.0000, 0 -> 2
a : 337.0000, 1 -> 3
d : -435.0000, 1 -> 3
d : -346.0000, 2 -> 2
b : 733.0000, 2 -> 3
c : -905.0000, 3 -> 2
b : -445.0000, 3 -> 3
