a : -608.0000, 0 -> 1
b : 265.0000, 0 -> 2
c : 768.0000, 0 -> 4
a : 482.0000, 1 -> 1
b : 338.0000, 1 -> 2
c : 448.0000, 1 -> 3
a : -660.0000, 2 -> 2
b : 696.0000, 2 -> 3
c : 52.0000, 2 -> 1
a : -727.0000, 3 -> 1
b : -840.0000, 3 -> 1
c : -296.0000, 3 -> 2
a : -93.0000, 4 -> 1
b : 651.0000, 4 -> 4
c : 990.0000, 4 -> 5
a : 819.0000, 5 -> 4
b : -928.0000, 5 -> 3
c : -917.0000, 5 -> 3
a : -920.0000, 0 -> 5
b : 893.0000, 1 -> 0
b : 615.0000, 2 -> 4
c : -408.0000, 3 -> 5
a : -9.0000, 4 -> 2
a : 860.0000, 5 -> 5
