a : 616.0000, 0 -> 2
b : 28.0000, 0 -> 3
c : -278.0000, 0 -> 2
a : 862.0000, 1 -> 6
b : -388.0000, 1 -> 2
c : 275.0000, 1 -> 3
a : 267.0000, 2 -> 5
b : -895.0000, 2 -> 3
c : -232.0000, 2 -> 1
a : -584.0000, 3 -> 1
b : -397.0000, 3 -> 6
c : -454.0000, 3 -> 5
a : 518.0000, 4 -> 3
b : 789.0000, 4 -> 4
c : 670.0000, 4 -> 2
a : -611.0000, 5 -> 6
b : -428.0000, 5 -> 0
c : 609.0000, 5 -> 0
a : -639.0000, 6 -> 5
b : -500.0000, 6 -> 4
c : 543.0000, 6 -> 2
c : -492.0000, 0 -> 0
c : 261.0000, 1 -> 4
b : 289.0000, 2 -> 6
b : -699.0000, 3 -> 2
b : -753.0000, 4 -> 5
b : 98.0000, 5 -> 6
c : -874.0000, 6 -> 3
