a : 199.0000, 0 -> 5
b : -650.0000, 0 -> 0
c : -173.0000, 0 -> 1
d : -360.0000, 0 -> 4
a : -483.0000, 1 -> 2
b : 666.0000, 1 -> 1
c : 781.0000, 1 -> 5
d : -308.0000, 1 -> 0
a : -33.0000, 2 -> 6
b : -267.0000, 2 -> 4
c : -876.0000, 2 -> 2
d : 253.0000, 2 -> 5
a : 91.0000, 3 -> 6
b : 716.0000, 3 -> 3
c : 208.0000, 3 -> 5
d : -389.0000, 3 -> 5
a : -760.0000, 4 -> 2
b : 419.0000, 4 -> 2
c : 999.0000, 4 -> 2
d : -48.0000, 4 -> 6
a : -815.0000, 5 -> 2
b : -437.0000, 5 -> 4
c : 361.0000, 5 -> 1
d : 236.0000, 5 -> 3
a : -466.0000, 6 -> 1
b : -879.0000, 6 -> 4
c : 815.0000, 6 -> 4
d : 80.0000, 6 -> 6
d : -530.0000, 0 -> 5
d : -153.0000, 0 -> 2
c : -247.0000, 1 -> 0
c : 519.0000, 1 -> 3
d : -611.0000, 2 -> 2
a : 656.0000, 2 -> 5
b : 397.0000, 3 -> 5
a : -107.0000, 3 -> 4
a : 95.0000, 4 -> 6
d : 977.0000, 4 -> 1
a : -925.0000, 5 -> 4
b : -974.0000, 5 -> 0
c : 44.0000, 6 -> 5
d : -445.0000, 6 -> 1
