a : 304.0000, 0 -> 4
b : 487.0000, 0 -> 2
c : 298.0000, 0 -> 4
d : 235.0000, 0 -> 3
a : 19.0000, 1 -> 0
b : -92.0000, 1 -> 4
c : 877.0000, 1 -> 0
d : 573.0000, 1 -> 4
a : 76.0000, 2 -> 0
b : 731.0000, 2 -> 3
c : -933.0000, 2 -> 3
d : 589.0000, 2 -> 2
a : 518.0000, 3 -> 0
b : -501.0000, 3 -> 4
c : 973.0000, 3 -> 1
d : -971.0000, 3 -> 1
a : -287.0000, 4 -> 3
b : -560.0000, 4 -> 1
c : 668.0000, 4 -> 4
d : -209.0000, 4 -> 4
b : 536.0000, 0 -> 0
b : 368.0000, 0 -> 3
c : 396.0000, 1 -> 4
d : 710.0000, 1 -> 2
d : 424.0000, 2 -> 0
c : -492.0000, 2 -> 2
d : -187.0000, 3 -> 3
b : 739.0000, 3 -> 1
d : 762.0000, 4 -> 3
a : 456.0000, 4 -> 0
