a : 371.0000, 0 -> 3
b : 953.0000, 0 -> 1
c : -4.0000, 0 -> 6
a : -532.0000, 1 -> 1
b : 52.0000, 1 -> 1
c : -688.0000, 1 -> 0
a : 735.0000, 2 -> 1
b : -763.0000, 2 -> 4
c : -717.0000, 2 -> 5
a : 264.0000, 3 -> 6
b : 915.0000, 3 -> 2
c : 27.0000, 3 -> 1
a : -203.0000, 4 -> 6
b : -992.0000, 4 -> 3
c : 867.0000, 4 -> 7
a : -75.0000, 5 -> 3
b : 323.0000, 5 -> 5
c : -743.0000, 5 -> 7
a : 82.0000, 6 -> 3
b : 467.0000, 6 -> 6
c : -136.0000, 6 -> 1
a : 632.0000, 7 -> 3
b : -351.0000, 7 -> 0
c : 124.0000, 7 -> 5
a : -846.0000, 0 -> 2
c : -822.0000, 1 -> 4
a : -122.0000, 2 -> 3
c : 159.0000, 3 -> 6
b : -890.0000, 4 -> 4
c : -554.0000, 5 -> 5
c : -68.0000, 6 -> 0
b : 787.0000, 7 -> 5
