a : -651.0000, 0 -> 5
b : 54.0000, 0 -> 3
a : -568.0000, 1 -> 3
b : 406.0000, 1 -> 6
a : -195.0000, 2 -> 4
b : -533.0000, 2 -> 7
a : 589.0000, 3 -> 6
b : 538.0000, 3 -> 2
a : -61.0000, 4 -> 0
b : -562.0000, 4 -> 7
a : 417.0000, 5 -> 1
b : -562.0000, 5 -> 4
a : -297.0000, 6 -> 3
b : -385.0000, 6 -> 5
a : 866.0000, 7 -> 0
b : 922.0000, 7 -> 6
a : -151.0000, 0 -> 6
b : -763.0000, 1 -> 7
b : 432.0000, 2 -> 1
a : 577.0000, 3 -> 1
a : 64.0000, 4 -> 2
b : -437.0000, 5 -> 7
b : 125.0000, 6 -> 0
b : -776.0000, 7 -> 5
