a : 705.0000, 0 -> 2
b : 276.0000, 0 -> 4
c : 293.0000, 0 -> 4
d : 252.0000, 0 -> 5
a : 855.0000, 1 -> 5
b : 221.0000, 1 -> 3
c : 883.0000, 1 -> 1
d : 246.0000, 1 -> 1
a : 7.0000, 2 -> 2
b : -936.0000, 2 -> 4
c : 485.0000, 2 -> 2
d : -581.0000, 2 -> 5
a : -848.0000, 3 -> 5
b : -298.0000, 3 -> 5
c : 588.0000, 3 -> 5
d : 133.0000, 3 -> 7
a : -583.0000, 4 -> 6
b : 648.0000, 4 -> 0
c : 944.0000, 4 -> 4
d : -901.0000, 4 -> 6
a : 983.0000, 5 -> 4
b : 360.0000, 5 -> 6
c : 836.0000, 5 -> 4
d : -762.0000, 5 -> 7
a : 143.0000, 6 -> 5
b : -680.0000, 6 -> 1
c : 225.0000, 6 -> 3
d : 668.0000, 6 -> 1
a : 407.0000, 7 -> 2
b : -319.0000, 7 -> 4
c : -266.0000, 7 -> 4
d : -125.0000, 7 -> 0
c : 448.0000, 0 -> 3
a : 346.0000, 0 -> 4
b : 959.0000, 1 -> 0
c : 422.0000, 1 -> 0
c : 45.0000, 2 -> 4
a : 694.0000, 2 -> 5
b : -415.0000, 3 -> 0
a : 492.0000, 3 -> 3
a : -443.0000, 4 -> 2
b : -31.0000, 4 -> 7
b : -716.0000, 5 -> 2
d : -969.0000, 5 -> 6
a : -72.0000, 6 -> 7
c : 309.0000, 6 -> 7
b : 869.0000, 7 -> 0
c : 326.0000, 7 -> 7
