a : 985.0000, 0 -> 5
b : -141.0000, 0 -> 4
c : -206.0000, 0 -> 3
d : -828.0000, 0 -> 0
a : 404.0000, 1 -> 1
b : 470.0000, 1 -> 5
c : 826.0000, 1 -> 1
d : -461.0000, 1 -> 0
a : -338.0000, 2 -> 2
b : 704.0000, 2 -> 3
c : 420.0000, 2 -> 2
d : 510.0000, 2 -> 1
a : -135.0000, 3 -> 4
b : 284.0000, 3 -> 3
c : 653.0000, 3 -> 3
d : 595.0000, 3 -> 2
a : -753.0000, 4 -> 1
b : 513.0000, 4 -> 5
c : 354.0000, 4 -> 0
d : -144.0000, 4 -> 1
a : 572.0000, 5 -> 1
b : 47.0000, 5 -> 4
c : -235.0000, 5 -> 4
d : -974.0000, 5 -> 1
d : 439.0000, 0 -> 1
c : 410.0000, 0 -> 0
a : 124.0000, 1 -> 5
d : 982.0000, 1 -> 3
b : -391.0000, 2 -> 0
a : 767.0000, 2 -> 0
a : 162.0000, 3 -> 2
c : 221.0000, 3 -> 4
a : 459.0000, 4 -> 0
b : 868.0000, 4 -> 1
a : -693.0000, 5 -> 4
a : -388.0000, 5 -> 5
