a : -91.0000, 0 -> 2
b : -870.0000, 0 -> 2
c : 809.0000, 0 -> 7
d : -787.0000, 0 -> 5
a : 416.0000, 1 -> 5
b : -501.0000, 1 -> 3
c : -61.0000, 1 -> 7
d : -990.0000, 1 -> 1
a : 244.0000, 2 -> 0
b : 181.0000, 2 -> 1
c : -614.0000, 2 -> 0
d : -760.0000, 2 -> 5
a : 211.0000, 3 -> 3
b : 404.0000, 3 -> 1
c : 50.0000, 3 -> 4
d : 617.0000, 3 -> 0
a : -857.0000, 4 -> 2
b : -326.0000, 4 -> 2
c : 522.0000, 4 -> 3
d : -887.0000, 4 -> 3
a : 633.0000, 5 -> 4
b : 901.0000, 5 -> 7
c : -753.0000, 5 -> 3
d : -281.0000, 5 -> 2
a : -428.0000, 6 -> 1
b : 745.0000, 6 -> 0
c : -767.0000, 6 -> 7
d : 599.0000, 6 -> 7
a : 608.0000, 7 -> 0
b : -786.0000, 7 -> 0
c : -415.0000, 7 -> 7
d : -612.0000, 7 -> 3
d : 665.0000, 0 -> 6
d : -353.0000, 0 -> 2
b : -554.0000, 1 -> 7
b : 589.0000, 1 -> 0
c : -59.0000, 2 -> 2
c : 330.0000, 2 -> 7
b : 683.0000, 3 -> 6
a : 608.0000, 3 -> 1
b : -27.0000, 4 -> 6
a : -362.0000, 4 -> 0
c : -941.0000, 5 -> 6
b : -559.0000, 5 -> 6
a : 139.0000, 6 -> 3
b : 30.0000, 6 -> 6
c : 269.0000, 7 -> 5
d : 940.0000, 7 -> 2
