a : 954.0000, 0 -> 0
b : 456.0000, 0 -> 1
c : 422.0000, 0 -> 2
d : 24.0000, 0 -> 3
a : -194.0000, 1 -> 3
b : -185.0000, 1 -> 1
c : 325.0000, 1 -> 3
d : 782.0000, 1 -> 3
a : 423.0000, 2 -> 2
b : 216.0000, 2 -> 2
c : -588.0000, 2 -> 1
d : 538.0000, 2 -> 0
a : 912.0000, 3 -> 3
b : 39.0000, 3 -> 1
c : -326.0000, 3 -> 0
d : 388.0000, 3 -> 1
c : 147.0000, 0 -> 0
b : -545.0000, 0 -> 3
d : -121.0000, 1 -> 1
a : -59.0000, 1 -> 1
b : -429.0000, 2 -> 3
b : -214.0000, 2 -> 0
d : 857.0000, 3 -> 2
a : -250.0000, 3 -> 1
