a : 113.0000, 0 -> 2
b : 490.0000, 0 -> 1
c : 251.0000, 0 -> 2
a : -17.0000, 1 -> 1
b : -815.0000, 1 -> 3
c : -915.0000, 1 -> 2
a : -343.0000, 2 -> 2
b : 783.0000, 2 -> 2
c : 293.0000, 2 -> 5
a : 426.0000, 3 -> 1
b : -48.0000, 3 -> 3
c : 639.0000, 3 -> 3
a : 592.0000, 4 -> 4
b : 905.0000, 4 -> 2
c : 670.0000, 4 -> 5
a : 913.0000, 5 -> 5
b : -174.0000, 5 -> 4
c : 745.0000, 5 -> 3
b : 606.0000, 0 -> 3
b : -102.0000, 1 -> 0
c : 817.0000, 2 -> 1
a : 433.0000, 3 -> 0
b : -975.0000, 4 -> 1
c : 215.0000, 5 -> 1
