a : 169.0000, 0 -> 5
b : 214.0000, 0 -> 3
c : -30.0000, 0 -> 3
d : 997.0000, 0 -> 3
a : 973.0000, 1 -> 2
b : -288.0000, 1 -> 3
c : -671.0000, 1 -> 5
d : -496.0000, 1 -> 4
a : -300.0000, 2 -> 0
b : 569.0000, 2 -> 4
c : 482.0000, 2 -> 4
d : 114.0000, 2 -> 0
a : 805.0000, 3 -> 7
b : 945.0000, 3 -> 2
c : 917.0000, 3 -> 1
d : 338.0000, 3 -> 5
a : 478.0000, 4 -> 1
b : 842.0000, 4 -> 1
c : -964.0000, 4 -> 1
d : 58.0000, 4 -> 0
a : 509.0000, 5 -> 3
b : -333.0000, 5 -> 6
c : -643.0000, 5 -> 0
d : 627.0000, 5 -> 5
a : 878.0000, 6 -> 0
b : -777.0000, 6 -> 3
c : -744.0000, 6 -> 7
d : 626.0000, 6 -> 7
a : -753.0000, 7 -> 6
b : 624.0000, 7 -> 2
c : 544.0000, 7 -> 7
d : -584.0000, 7 -> 4
b : 944.0000, 0 -> 1
a : 180.0000, 0 -> 4
b : -328.0000, 1 -> 7
b : 401.0000, 1 -> 4
c : 857.0000, 2 -> 3
c : -892.0000, 2 -> 7
d : -575.0000, 3 -> 2
c : -448.0000, 3 -> 0
b : 379.0000, 4 -> 5
c : -932.0000, 4 -> 4
a : 568.0000, 5 -> 4
a : -949.0000, 5 -> 6
d : 166.0000, 6 -> 0
c : 34.0000, 6 -> 3
c : 878.0000, 7 -> 0
c : -953.0000, 7 -> 4
