a : 109.0000, 0 -> 2
b : -781.0000, 0 -> 0
c : -669.0000, 0 -> 3
d : 18.0000, 0 -> 3
a : 101.0000, 1 -> 6
b : -858.0000, 1 -> 0
c : -748.0000, 1 -> 3
d : -361.0000, 1 -> 1
a : 658.0000, 2 -> 2
b : 650.0000, 2 -> 3
c : -275.0000, 2 -> 3
d : -839.0000, 2 -> 6
a : 398.0000, 3 -> 2
b : -739.0000, 3 -> 1
c : 357.0000, 3 -> 1
d : -372.0000, 3 -> 0
a : -766.0000, 4 -> 1
b : -696.0000, 4 -> 1
c : 817.0000, 4 -> 1
d : -305.0000, 4 -> 0
a : 935.0000, 5 -> 6
b : 246.0000, 5 -> 3
c : -1000.0000, 5 -> 0
d : -173.0000, 5 -> 5
a : -104.0000, 6 -> 0
b : 288.0000, 6 -> 3
c : 862.0000, 6 -> 4
d : -1000.0000, 6 -> 4
a : -794.0000, 0 -> 3
b : -342.0000, 0 -> 4
b : 606.0000, 1 -> 2
b : 249.0000, 1 -> 5
b : -503.0000, 2 -> 2
a : -710.0000, 2 -> 1
d : -60.0000, 3 -> 2
d : -31.0000, 3 -> 4
d : -393.0000, 4 -> 5
d : -409.0000, 4 -> 4
a : -280.0000, 5 -> 3
a : 805.0000, 5 -> 0
c : 972.0000, 6 -> 0
a : 72.0000, 6 -> 6
