a : -714.0000, 0 -> 0
b : -532.0000, 0 -> 2
c : -926.0000, 0 -> 2
d : 114.0000, 0 -> 3
a : -551.0000, 1 -> 1
b : -732.0000, 1 -> 5
c : -137.0000, 1 -> 3
d : -900.0000, 1 -> 3
a : 233.0000, 2 -> 0
b : -186.0000, 2 -> 5
c : -110.0000, 2 -> 1
d : 441.0000, 2 -> 1
a : -816.0000, 3 -> 3
b : 94.0000, 3 -> 3
c : -486.0000, 3 -> 4
d : 30.0000, 3 -> 2
a : 23.0000, 4 -> 4
b : 746.0000, 4 -> 1
c : 866.0000, 4 -> 3
d : -949.0000, 4 -> 2
a : 35.0000, 5 -> 1
b : -434.0000, 5 -> 4
c : 713.0000, 5 -> 5
d : 138.0000, 5 -> 3
b : 467.0000, 0 -> 3
d : 836.0000, 0 -> 5
b : 61.0000, 1 -> 1
a : -572.0000, 1 -> 4
c : 48.0000, 2 -> 4
d : 2.0000, 2 -> 2
c : 1000.0000, 3 -> 0
b : 949.0000, 3 -> 5
b : -310.0000, 4 -> 0
a : 579.0000, 4 -> 3
a : -53.0000, 5 -> 4
c : 43.0000, 5 -> 4
