a : -453.0000, 0 -> 3
b : -541.0000, 0 -> 4
a : -58.0000, 1 -> 0
b : 27.0000, 1 -> 1
a : 809.0000, 2 -> 7
b : -890.0000, 2 -> 2
a : 852.0000, 3 -> 0
b : 619.0000, 3 -> 3
a : -870.0000, 4 -> 4
b : 696.0000, 4 -> 5
a : -37.0000, 5 -> 5
b : -969.0000, 5 -> 6
a : -981.0000, 6 -> 3
b : 983.0000, 6 -> 5
a : 146.0000, 7 -> 6
b : -81.0000, 7 -> 5
a : -745.0000, 0 -> 1
b : 547.0000, 1 -> 4
a : 37.0000, 2 -> 2
a : -900.0000, 3 -> 6
b : -282.0000, 4 -> 6
b : -374.0000, 5 -> 5
a : -858.0000, 6 -> 2
a : -125.0000, 7 -> 5
