a : -382.0000, 0 -> 4
b : 726.0000, 0 -> 4
c : 560.0000, 0 -> 0
d : -334.0000, 0 -> 6
a : -2.0000, 1 -> 4
b : -366.0000, 1 -> 6
c : -434.0000, 1 -> 4
d : 823.0000, 1 -> 2
a : 942.0000, 2 -> 1
b : -319.0000, 2 -> 1
c : -543.0000, 2 -> 5
d : -709.0000, 2 -> 2
a : -155.0000, 3 -> 2
b : -36.0000, 3 -> 6
c : -260.0000, 3 -> 7
d : -463.0000, 3 -> 5
a : -697.0000, 4 -> 5
b : 624.0000, 4 -> 6
c : -567.0000, 4 -> 4
d : 697.0000, 4 -> 3
a : -778.0000, 5 -> 2
b : 594.0000, 5 -> 5
c : 273.0000, 5 -> 5
d : 602.0000, 5 -> 0
a : 97.0000, 6 -> 6
b : -751.0000, 6 -> 7
c : -932.0000, 6 -> 1
d : -527.0000, 6 -> 2
a : -560.0000, 7 -> 2
b : 770.0000, 7 -> 1
c : -704.0000, 7 -> 0
d : 117.0000, 7 -> 3
a : -188.0000, 0 -> 7
c : -283.0000, 0 -> 2
a : -657.0000, 1 -> 6
d : -489.0000, 1 -> 1
d : -610.0000, 2 -> 5
c : -376.0000, 2 -> 7
b : -442.0000, 3 -> 4
a : -920.0000, 3 -> 1
b : -954.0000, 4 -> 7
c : -204.0000, 4 -> 1
b : -791.0000, 5 -> 1
b : 392.0000, 5 -> 0
b : -597.0000, 6 -> 5
d : -302.0000, 6 -> 4
c : 67.0000, 7 -> 6
d : 470.0000, 7 -> 0
