a : 198.0000, 0 -> 6
b : 120.0000, 0 -> 0
c : 618.0000, 0 -> 2
d : 612.0000, 0 -> 4
a : -543.0000, 1 -> 1
b : 189.0000, 1 -> 6
c : 207.0000, 1 -> 1
d : 276.0000, 1 -> 2
a : 665.0000, 2 -> 4
b : -383.0000, 2 -> 6
c : 402.0000, 2 -> 5
d : -407.0000, 2 -> 2
a : 663.0000, 3 -> 3
b : 823.0000, 3 -> 0
c : -404.0000, 3 -> 4
d : 301.0000, 3 -> 6
a : 310.0000, 4 -> 0
b : -440.0000, 4 -> 3
c : 250.0000, 4 -> 4
d : 846.0000, 4 -> 3
a : 773.0000, 5 -> 6
b : -544.0000, 5 -> 3
c : -522.0000, 5 -> 1
d : 71.0000, 5 -> 4
a : 252.0000, 6 -> 6
b : 634.0000, 6 -> 6
c : 268.0000, 6 -> 3
d : -986.0000, 6 -> 2
a : 665.0000, 0 -> 5
b : 615.0000, 0 -> 2
d : -392.0000, 1 -> 3
a : 218.0000, 1 -> 0
b : -162.0000, 2 -> 0
d : 81.0000, 2 -> 1
b : -152.0000, 3 -> 5
b : 503.0000, 3 -> 4
a : -273.0000, 4 -> 5
b : 45.0000, 4 -> 1
b : -773.0000, 5 -> 6
c : -682.0000, 5 -> 2
b : -113.0000, 6 -> 0
b : -107.0000, 6 -> 5
