a : -123.0000, 0 -> 0
b : -382.0000, 0 -> 1
c : 662.0000, 0 -> 0
d : -884.0000, 0 -> 2
a : 233.0000, 1 -> 0
b : 766.0000, 1 -> 3
c : -334.0000, 1 -> 3
d : 531.0000, 1 -> 2
a : -819.0000, 2 -> 3
b : 69.0000, 2 -> 1
c : -538.0000, 2 -> 0
d : -292.0000, 2 -> 1
a : -148.0000, 3 -> 1
b : 306.0000, 3 -> 3
c : 818.0000, 3 -> 2
d : -988.0000, 3 -> 0
a : -706.0000, 4 -> 3
b : -137.0000, 4 -> 3
c : -501.0000, 4 -> 1
d : -678.0000, 4 -> 1
c : 277.0000, 0 -> 4
b : 787.0000, 0 -> 4
b : -429.0000, 1 -> 2
c : 802.0000, 1 -> 2
a : 418.0000, 2 -> 1
c : 599.0000, 2 -> 1
b : 853.0000, 3 -> 0
b : 541.0000, 3 -> 2
d : -830.0000, 4 -> 0
a : -320.0000, 4 -> 1
