a : -262.0000, 0 -> 3
b : -401.0000, 0 -> 4
c : -750.0000, 0 -> 2
a : 653.0000, 1 -> 3
b : 650.0000, 1 -> 3
c : 235.0000, 1 -> 3
a : 853.0000, 2 -> 0
b : -354.0000, 2 -> 0
c : -223.0000, 2 -> 5
a : -615.0000, 3 -> 2
b : -259.0000, 3 -> 4
c : 557.0000, 3 -> 0
a : 454.0000, 4 -> 2
b : -683.0000, 4 -> 4
c : 844.0000, 4 -> 2
a : 204.0000, 5 -> 1
b : 332.0000, 5 -> 1
c : 69.0000, 5 -> 0
c : -352.0000, 0 -> 3
c : 127.0000, 1 -> 1
b : -432.0000, 2 -> 3
c : 571.0000, 3 -> 2
b : -433.0000, 4 -> 1
b : -474.0000, 5 -> 0
