a : 305.0000, 0 -> 2
b : -392.0000, 0 -> 0
a : 346.0000, 1 -> 2
b : -568.0000, 1 -> 5
a : 934.0000, 2 -> 4
b : -640.0000, 2 -> 0
a : -668.0000, 3 -> 5
b : -471.0000, 3 -> 4
a : -28.0000, 4 -> 5
b : -444.0000, 4 -> 2
a : -247.0000, 5 -> 2
b : 407.0000, 5 -> 7
a : -806.0000, 6 -> 7
b : -557.0000, 6 -> 2
a : -587.0000, 7 -> 5
b : 698.0000, 7 -> 0
b : 59.0000, 0 -> 2
b : -241.0000, 1 -> 0
b : -270.0000, 2 -> 6
b : -63.0000, 3 -> 3
a : 452.0000, 4 -> 3
b : 743.0000, 5 -> 2
b : -635.0000, 6 -> 0
b : -928.0000, 7 -> 5
a : -56.0000, 2 -> 1
