a : -937.0000, 0 -> 3
b : -70.0000, 0 -> 2
c : 13.0000, 0 -> 4
d : 23.0000, 0 -> 2
a : -352.0000, 1 -> 1
b : -732.0000, 1 -> 1
c : -639.0000, 1 -> 1
d : 901.0000, 1 -> 1
a : 272.0000, 2 -> 1
b : -366.0000, 2 -> 3
c : -391.0000, 2 -> 1
d : 691.0000, 2 -> 2
a : 603.0000, 3 -> 4
b : -807.0000, 3 -> 3
c : 903.0000, 3 -> 4
d : -585.0000, 3 -> 2
a : -540.0000, 4 -> 3
b : 329.0000, 4 -> 3
c : 718.0000, 4 -> 3
d : -56.0000, 4 -> 0
d : 905.0000, 0 -> 1
b : 301.0000, 0 -> 3
c : -424.0000, 1 -> 3
b : 397.0000, 1 -> 4
a : 560.0000, 2 -> 4
b : -520.0000, 2 -> 2
d : -485.0000, 3 -> 0
b : -473.0000, 3 -> 0
d : -306.0000, 4 -> 4
d : 274.0000, 4 -> 2
