a : -613.0000, 0 -> 3
b : -12.0000, 0 -> 4
c : 229.0000, 0 -> 4
a : 196.0000, 1 -> 5
b : 804.0000, 1 -> 2
c : -404.0000, 1 -> 3
a : -243.0000, 2 -> 2
b : 119.0000, 2 -> 0
c : -493.0000, 2 -> 3
a : 193.0000, 3 -> 4
b : -229.0000, 3 -> 1
c : 269.0000, 3 -> 5
a : -704.0000, 4 -> 4
b : -27.0000, 4 -> 4
c : 593.0000, 4 -> 1
a : 871.0000, 5 -> 5
b : 791.0000, 5 -> 4
c : 780.0000, 5 -> 3
a : 417.0000, 0 -> 0
c : -29.0000, 1 -> 0
c : 696.0000, 2 -> 0
c : -780.0000, 3 -> 2
b : 683.0000, 4 -> 3
c : 947.0000, 5 -> 4
