a : -832.0000, 0 -> 5
b : 686.0000, 0 -> 6
c : -267.0000, 0 -> 3
a : 13.0000, 1 -> 6
b : -813.0000, 1 -> 0
c : 965.0000, 1 -> 4
a : -307.0000, 2 -> 7
b : -484.0000, 2 -> 6
c : -330.0000, 2 -> 2
a : -415.0000, 3 -> 4
b : -2.0000, 3 -> 1
c : -330.0000, 3 -> 1
a : 85.0000, 4 -> 2
b : 650.0000, 4 -> 2
c : 418.0000, 4 -> 0
a : 72.0000, 5 -> 1
b : 304.0000, 5 -> 3
c : -659.0000, 5 -> 5
a : 248.0000, 6 -> 0
b : 361.0000, 6 -> 3
c : -29.0000, 6 -> 1
a : -199.0000, 7 -> 2
b : 313.0000, 7 -> 6
c : -985.0000, 7 -> 6
c : -241.0000, 0 -> 4
c : -420.0000, 1 -> 7
b : -587.0000, 2 -> 0
a : 763.0000, 3 -> 7
b : 929.0000, 4 -> 5
b : 9.0000, 5 -> 4
a : -36.0000, 6 -> 5
c : -390.0000, 7 -> 2
