a : 32.0000, 0 -> 0
b : 746.0000, 0 -> 4
c : 578.0000, 0 -> 4
a : 189.0000, 1 -> 4
b : -401.0000, 1 -> 3
c : 274.0000, 1 -> 4
a : 948.0000, 2 -> 5
b : 40.0000, 2 -> 1
c : 729.0000, 2 -> 3
a : -330.0000, 3 -> 4
b : 336.0000, 3 -> 0
c : 437.0000, 3 -> 4
a : -90.0000, 4 -> 4
b : 607.0000, 4 -> 5
c : -111.0000, 4 -> 1
a : 564.0000, 5 -> 0
b : 828.0000, 5 -> 0
c : 981.0000, 5 -> 1
c : 395.0000, 0 -> 5
b : -807.0000, 1 -> 5
a : -598.0000, 2 -> 3
c : 40.0000, 3 -> 5
c : -498.0000, 4 -> 5
a : 206.0000, 5 -> 2
