a : -811.0000, 0 -> 3
b : 731.0000, 0 -> 2
c : 188.0000, 0 -> 5
d : -444.0000, 0 -> 5
a : -670.0000, 1 -> 5
b : 432.0000, 1 -> 2
c : 841.0000, 1 -> 2
d : 891.0000, 1 -> 3
a : -182.0000, 2 -> 1
b : 117.0000, 2 -> 4
c : -962.0000, 2 -> 4
d : -53.0000, 2 -> 0
a : 463.0000, 3 -> 1
b : 682.0000, 3 -> 5
c : 746.0000, 3 -> 2
d : -540.0000, 3 -> 1
a : -740.0000, 4 -> 4
b : 433.0000, 4 -> 3
c : -376.0000, 4 -> 5
d : -702.0000, 4 -> 0
a : 582.0000, 5 -> 0
b : 846.0000, 5 -> 2
c : 903.0000, 5 -> 1
d : 72.0000, 5 -> 2
a : -194.0000, 6 -> 2
b : 341.0000, 6 -> 6
c : 554.0000, 6 -> 4
d : -605.0000, 6 -> 1
b : 871.0000, 0 -> 1
c : 746.0000, 0 -> 0
c : 82.0000, 1 -> 6
a : 459.0000, 1 -> 6
a : 62.0000, 2 -> 3
d : -55.0000, 2 -> 1
d : -703.0000, 3 -> 2
a : -121.0000, 3 -> 3
a : 419.0000, 4 -> 2
a : -185.0000, 4 -> 1
c : -779.0000, 5 -> 5
a : 394.0000, 5 -> 2
c : 326.0000, 6 -> 3
a : -118.0000, 6 -> 3
