a : -561.0000, 0 -> 1
b : -542.0000, 0 -> 4
c : 533.0000, 0 -> 3
d : -111.0000, 0 -> 1
a : 598.0000, 1 -> 3
b : -16.0000, 1 -> 0
c : -455.0000, 1 -> 4
d : -896.0000, 1 -> 0
a : -461.0000, 2 -> 2
b : 243.0000, 2 -> 3
c : 674.0000, 2 -> 0
d : -173.0000, 2 -> 2
a : -447.0000, 3 -> 2
b : -499.0000, 3 -> 1
c : 738.0000, 3 -> 2
d : 245.0000, 3 -> 0
a : -879.0000, 4 -> 1
b : -522.0000, 4 -> 0
c : -200.0000, 4 -> 0
d : 778.0000, 4 -> 3
b : -320.0000, 0 -> 1
d : 292.0000, 0 -> 2
b : -901.0000, 1 -> 1
a : -854.0000, 1 -> 2
a : 742.0000, 2 -> 3
b : 572.0000, 2 -> 4
b : -85.0000, 3 -> 0
b : -850.0000, 3 -> 4
a : -187.0000, 4 -> 0
d : 247.0000, 4 -> 4
