a : 440.0000, 0 -> 5
b : 227.0000, 0 -> 3
c : 166.0000, 0 -> 3
a : 703.0000, 1 -> 2
b : -283.0000, 1 -> 6
c : 30.0000, 1 -> 1
a : 500.0000, 2 -> 2
b : -586.0000, 2 -> 0
c : -66.0000, 2 -> 5
a : 288.0000, 3 -> 2
b : -608.0000, 3 -> 0
c : -525.0000, 3 -> 0
a : 169.0000, 4 -> 1
b : -100.0000, 4 -> 2
c : -751.0000, 4 -> 2
a : -330.0000, 5 -> 4
b : 936.0000, 5 -> 4
c : 529.0000, 5 -> 3
a : -469.0000, 6 -> 0
b : 80.0000, 6 -> 4
c : 809.0000, 6 -> 6
c : 976.0000, 0 -> 4
c : -559.0000, 1 -> 6
c : -393.0000, 2 -> 6
b : 336.0000, 3 -> 2
c : -118.0000, 4 -> 5
b : -396.0000, 5 -> 1
b : 406.0000, 6 -> 3
