a : -583.0000, 0 -> 0
b : 137.0000, 0 -> 2
c : 874.0000, 0 -> 0
a : -292.0000, 1 -> 1
b : 662.0000, 1 -> 4
c : 26.0000, 1 -> 0
a : -274.0000, 2 -> 2
b : -996.0000, 2 -> 1
c : 70.0000, 2 -> 2
a : -68.0000, 3 -> 3
b : -547.0000, 3 -> 4
c : 252.0000, 3 -> 0
a : 704.0000, 4 -> 5
b : -927.0000, 4 -> 0
c : -11.0000, 4 -> 0
a : -359.0000, 5 -> 0
b : 760.0000, 5 -> 2
c : -124.0000, 5 -> 5
a : -606.0000, 0 -> 2
b : 541.0000, 1 -> 3
c : -917.0000, 2 -> 0
b : -184.0000, 3 -> 1
c : 946.0000, 4 -> 4
c : -717.0000, 5 -> 2
