a : 62.0000, 0 -> 2
b : 29.0000, 0 -> 1
c : -702.0000, 0 -> 3
a : 489.0000, 1 -> 3
b : 258.0000, 1 -> 1
c : 935.0000, 1 -> 5
a : -115.0000, 2 -> 4
b : -484.0000, 2 -> 2
c : 990.0000, 2 -> 2
a : -944.0000, 3 -> 3
b : 907.0000, 3 -> 2
c : 918.0000, 3 -> 4
a : 170.0000, 4 -> 4
b : -444.0000, 4 -> 3
c : -468.0000, 4 -> 5
a : 766.0000, 5 -> 4
b : -851.0000, 5 -> 5
c : 296.0000, 5 -> 2
b : 909.0000, 0 -> 0
a : -782.0000, 1 -> 4
c : -394.0000, 2 -> 4
b : 804.0000, 3 -> 1
a : -845.0000, 4 -> 1
c : -200.0000, 5 -> 3
