a : -898.0000, 0 -> 4
b : -649.0000, 0 -> 3
c : 15.0000, 0 -> 6
d : -29.0000, 0 -> 6
a : -424.0000, 1 -> 4
b : 250.0000, 1 -> 7
c : -751.0000, 1 -> 2
d : -31.0000, 1 -> 6
a : -681.0000, 2 -> 2
b : -224.0000, 2 -> 5
c : 66.0000, 2 -> 0
d : -737.0000, 2 -> 0
a : -83.0000, 3 -> 2
b : 773.0000, 3 -> 2
c : -250.0000, 3 -> 7
d : 251.0000, 3 -> 0
a : 871.0000, 4 -> 1
b : -62.0000, 4 -> 3
c : -216.0000, 4 -> 3
d : -156.0000, 4 -> 3
a : -804.0000, 5 -> 2
b : 403.0000, 5 -> 5
c : 629.0000, 5 -> 2
d : -36.0000, 5 -> 6
a : -729.0000, 6 -> 5
b : -792.0000, 6 -> 4
c : -936.0000, 6 -> 5
d : 799.0000, 6 -> 6
a : 208.0000, 7 -> 7
b : -93.0000, 7 -> 3
c : 827.0000, 7 -> 3
d : 152.0000, 7 -> 0
b : 611.0000, 0 -> 5
a : 231.0000, 0 -> 7
c : 729.0000, 1 -> 0
b : -410.0000, 1 -> 1
c : -751.0000, 2 -> 1
d : 932.0000, 2 -> 3
b : -957.0000, 3 -> 6
a : 844.0000, 3 -> 6
d : -379.0000, 4 -> 4
a : 18.0000, 4 -> 3
a : -79.0000, 5 -> 7
d : -603.0000, 5 -> 1
a : 260.0000, 6 -> 6
b : 128.0000, 6 -> 6
b : -176.0000, 7 -> 0
c : -337.0000, 7 -> 1
