a : 186.0000, 0 -> 0
b : 64.0000, 0 -> 3
c : 949.0000, 0 -> 6
a : 235.0000, 1 -> 0
b : -894.0000, 1 -> 6
c : -664.0000, 1 -> 1
a : 455.0000, 2 -> 2
b : -725.0000, 2 -> 1
c : -31.0000, 2 -> 6
a : 345.0000, 3 -> 0
b : -43.0000, 3 -> 6
c : 110.0000, 3 -> 4
a : -727.0000, 4 -> 4
b : -52.0000, 4 -> 0
c : -848.0000, 4 -> 6
a : 953.0000, 5 -> 2
b : -62.0000, 5 -> 5
c : -570.0000, 5 -> 1
a : 141.0000, 6 -> 0
b : 11.0000, 6 -> 3
c : -190.0000, 6 -> 4
c : -920.0000, 0 -> 3
c : 656.0000, 1 -> 4
b : -803.0000, 2 -> 2
a : -409.0000, 3 -> 2
c : 529.0000, 4 -> 2
a : 873.0000, 5 -> 6
c : -363.0000, 6 -> 3
c : -310.0000, 1 -> 5
