a : -341.0000, 0 -> 4
b : -31.0000, 0 -> 6
a : 466.0000, 1 -> 7
b : 72.0000, 1 -> 2
a : -635.0000, 2 -> 4
b : 832.0000, 2 -> 1
a : 607.0000, 3 -> 7
b : 370.0000, 3 -> 3
a : -853.0000, 4 -> 7
b : 444.0000, 4 -> 2
a : -694.0000, 5 -> 3
b : -943.0000, 5 -> 2
a : 243.0000, 6 -> 7
b : 563.0000, 6 -> 2
a : -803.0000, 7 -> 7
b : 533.0000, 7 -> 1
b : -67.0000, 0 -> 3
a : -83.0000, 1 -> 5
b : 793.0000, 2 -> 0
a : -628.0000, 3 -> 1
b : -265.0000, 4 -> 5
b : 399.0000, 5 -> 5
b : -936.0000, 6 -> 4
a : -659.0000, 7 -> 3
