a : 663.0000, 0 -> 2
b : -235.0000, 0 -> 3
a : 5.0000, 1 -> 4
b : 26.0000, 1 -> 1
a : 55.0000, 2 -> 1
b : -129.0000, 2 -> 6
a : -118.0000, 3 -> 7
b : 394.0000, 3 -> 3
a : 706.0000, 4 -> 3
b : 578.0000, 4 -> 6
a : 357.0000, 5 -> 3
b : -405.0000, 5 -> 6
a : -263.0000, 6 -> 3
b : -334.0000, 6 -> 7
a : 210.0000, 7 -> 0
b : -791.0000, 7 -> 6
a : -950.0000, 0 -> 3
a : 645.0000, 1 -> 3
b : 288.0000, 2 -> 3
b : -735.0000, 3 -> 1
a : 177.0000, 4 -> 2
b : -284.0000, 5 -> 0
b : -683.0000, 6 -> 1
a : 591.0000, 7 -> 2
a : -982.0000, 6 -> 5
