a : 808.0000, 0 -> 0
b : -611.0000, 0 -> 2
c : 814.0000, 0 -> 3
a : -700.0000, 1 -> 1
b : 178.0000, 1 -> 0
c : -405.0000, 1 -> 1
a : 732.0000, 2 -> 0
b : 610.0000, 2 -> 1
c : 226.0000, 2 -> 4
a : -537.0000, 3 -> 3
b : -190.0000, 3 -> 2
c : 194.0000, 3 -> 5
a : 154.0000, 4 -> 3
b : 512.0000, 4 -> 2
c : 614.0000, 4 -> 2
a : 626.0000, 5 -> 2
b : -859.0000, 5 -> 3
c : 817.0000, 5 -> 2
a : 564.0000, 0 -> 4
c : 713.0000, 1 -> 2
a : -938.0000, 2 -> 4
b : -345.0000, 3 -> 3
a : -261.0000, 4 -> 5
a : 755.0000, 5 -> 3
